header
IE0.0    -9.1547       1       1 8.8664  11.6851 13.5476   56.14   56.14
OF500.0  -11.981    0.00 8.8689     0.00    0.00    0.00    0.00    0.00
OF502.0  -11.980    0.00 8.869      0.00    0.00    0.00    0.00    0.00
OF504.0  -11.980    0.00 8.869      0.00    0.00    0.00    0.00    0.00
OF506.0  -11.979    0.00 8.869      0.00    0.00    0.00    0.00    0.00
OF508.0  -11.978    0.00 8.869      0.00    0.00    0.00    0.00    0.00
OF510.0  -11.978    0.00 8.8691     0.00    0.00    0.00    0.00    0.00
OF512.0  -11.977    0.00 8.8691     0.00    0.00    0.00    0.00    0.00
OF514.0  -11.976    0.00 8.8691     0.00    0.00    0.00    0.00    0.00
OF516.0  -11.976    0.00 8.8691     0.00    0.00    0.00    0.00    0.00
OF518.0  -11.975    0.00 8.8692     0.00    0.00    0.00    0.00    0.00
OF520.0  -11.974    0.00 8.8692     0.00    0.00    0.00    0.00    0.00
OF522.0  -11.974    0.00 8.8692     0.00    0.00    0.00    0.00    0.00
OF524.0  -11.973    0.00 8.8692     0.00    0.00    0.00    0.00    0.00
OF526.0  -11.972    0.00 8.8693     0.00    0.00    0.00    0.00    0.00
OF528.0  -11.972    0.00 8.8693     0.00    0.00    0.00    0.00    0.00
OF530.0  -11.971    0.00 8.8693     0.00    0.00    0.00    0.00    0.00
OF532.0  -11.970    0.00 8.8693     0.00    0.00    0.00    0.00    0.00
OF534.0  -11.97     0.00 8.8693     0.00    0.00    0.00    0.00    0.00
OF536.0  -11.969    0.00 8.8693     0.00    0.00    0.00    0.00    0.00
OF538.0  -11.968    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF540.0  -11.967    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF542.0  -11.967    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF544.0  -11.966    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF546.0  -11.965    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF548.0  -11.965    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF550.0  -11.964    0.00 8.8694     0.00    0.00    0.00    0.00    0.00
OF552.0  -11.963    0.00 8.8695     0.00    0.00    0.00    0.00    0.00
OF554.0  -11.963    0.00 8.8695     0.00    0.00    0.00    0.00    0.00
OF556.0  -11.962    0.00 8.8695     0.00    0.00    0.00    0.00    0.00
OF558.0  -11.961    0.00 8.8695     0.00    0.00    0.00    0.00    0.00
OF560.0  -11.961    0.00 8.8695     0.00    0.00    0.00    0.00    0.00
OF562.0  -11.973    0.00 8.8695     0.00    0.00    0.00    0.00    0.00
OF564.0  -12.025    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF566.0  -12.077    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF568.0  -12.130    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF570.0  -12.182    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF572.0  -12.234    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF574.0  -12.286    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF576.0  -12.339    0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF578.0  -12.391    0.00 8.8697     0.00    0.00    0.00    0.00    0.00
OF580.0  -12.443    0.00 8.8697     0.00    0.00    0.00    0.00    0.00
OF582.0  -12.495    0.00 8.8697     0.00    0.00    0.00    0.00    0.00
OF584.0  -12.547    0.00 8.8697     0.00    0.00    0.00    0.00    0.00
OF586.0  -12.6      0.00 8.8697     0.00    0.00    0.00    0.00    0.00
OF588.0  -12.652    0.00 8.8697     0.00    0.00    0.00    0.00    0.00
