header
IE0.0    -18.610       1       1 9.023   5.6271  5.0206    56.14   56.14
OF224.0  -12.691    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF225.0  -12.676    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF226.0  -12.661    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF227.0  -12.647    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF228.0  -12.632    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF229.0  -12.617    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF230.0  -12.602    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF231.0  -12.588    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF232.0  -12.573    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF233.0  -12.558    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF234.0  -12.543    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF235.0  -12.529    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF236.0  -12.514    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF237.0  -12.499    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF238.0  -12.484    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF239.0  -12.470    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF240.0  -12.455    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF241.0  -12.440    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF242.0  -12.425    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF243.0  -12.411    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF244.0  -12.396    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF245.0  -12.380    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF246.0  -12.365    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF247.0  -12.350    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF248.0  -12.335    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF249.0  -12.319    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF250.0  -12.304    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF251.0  -12.289    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF252.0  -12.274    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
