header
IE0.0    -34.913       1       1 8.9775  4.1063  3.481     56.14   56.14
OF276.0  -13.253    0.00 8.9773     0.00    0.00    0.00    0.00    0.00
OF277.0  -13.178    0.00 8.9773     0.00    0.00    0.00    0.00    0.00
OF278.0  -13.102    0.00 8.9773     0.00    0.00    0.00    0.00    0.00
OF279.0  -13.027    0.00 8.9773     0.00    0.00    0.00    0.00    0.00
OF280.0  -12.952    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF281.0  -12.876    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF282.0  -12.801    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF283.0  -12.725    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF284.0  -12.650    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF285.0  -12.574    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF286.0  -12.499    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF287.0  -12.424    0.00 8.9771     0.00    0.00    0.00    0.00    0.00
OF288.0  -12.348    0.00 8.9771     0.00    0.00    0.00    0.00    0.00
OF289.0  -12.273    0.00 8.9771     0.00    0.00    0.00    0.00    0.00
OF290.0  -12.197    0.00 8.9771     0.00    0.00    0.00    0.00    0.00
OF291.0  -12.122    0.00 8.9771     0.00    0.00    0.00    0.00    0.00
OF292.0  -12.047    0.00 8.9771     0.00    0.00    0.00    0.00    0.00
OF293.0  -11.971    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF294.0  -11.896    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF295.0  -11.820    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF296.0  -11.745    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF297.0  -11.669    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF298.0  -11.594    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF299.0  -11.519    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
OF300.0  -11.443    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
OF301.0  -11.368    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
