header
IE0.0    -67.677       1       1 8.874   2.321   2.202     56.14   56.14
OF306.0  -31.225    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF307.0  -31.090    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF308.0  -30.955    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF309.0  -30.82     0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF310.0  -30.685    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF311.0  -30.549    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF312.0  -30.414    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF313.0  -30.279    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF314.0  -30.144    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF315.0  -30.009    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF316.0  -29.874    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF317.0  -29.739    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF318.0  -29.604    0.00 8.8752     0.00    0.00    0.00    0.00    0.00
OF319.0  -29.469    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF320.0  -29.334    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF321.0  -29.198    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF322.0  -29.063    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF323.0  -28.928    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF324.0  -28.793    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF325.0  -28.658    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF326.0  -28.523    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF327.0  -28.388    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF328.0  -28.252    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF329.0  -28.117    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF330.0  -27.982    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF331.0  -27.847    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF332.0  -27.712    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF333.0  -27.577    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF334.0  -27.442    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF335.0  -27.307    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF336.0  -27.172    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF337.0  -27.036    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF338.0  -26.901    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF339.0  -26.766    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF340.0  -26.631    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF341.0  -26.496    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF342.0  -26.361    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF343.0  -26.226    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF344.0  -26.091    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
OF345.0  -25.956    0.00 8.8753     0.00    0.00    0.00    0.00    0.00
