X,Y,Z,STA,source
-70.1891707300,43.6485600900,-41.7784108166,-1453.00,Maine ADCIRC model
-70.1891717500,43.6485627300,-41.7494625571,-1452.00,Maine ADCIRC model
-70.1891727700,43.6485653700,-41.7205142977,-1451.00,Maine ADCIRC model
-70.1891737900,43.6485680200,-41.6914517009,-1450.00,Maine ADCIRC model
-70.1891748100,43.6485706600,-41.6625034415,-1449.00,Maine ADCIRC model
-70.1891758300,43.6485733000,-41.6335551820,-1448.00,Maine ADCIRC model
-70.1891768500,43.6485759400,-41.6046069226,-1447.00,Maine ADCIRC model
-70.1891778700,43.6485785900,-41.5755443258,-1446.00,Maine ADCIRC model
-70.1891788900,43.6485812300,-41.5465960664,-1445.00,Maine ADCIRC model
-70.1891799100,43.6485838700,-41.5176478069,-1444.00,Maine ADCIRC model
-70.1891809300,43.6485865100,-41.4886995475,-1443.00,Maine ADCIRC model
-70.1891819500,43.6485891500,-41.4597512881,-1442.00,Maine ADCIRC model
-70.1891829700,43.6485918000,-41.4306886913,-1441.00,Maine ADCIRC model
-70.1891839900,43.6485944400,-41.4017404319,-1440.00,Maine ADCIRC model
-70.1891850100,43.6485970800,-41.3727921724,-1439.00,Maine ADCIRC model
-70.1891860300,43.6485997200,-41.3438439129,-1438.00,Maine ADCIRC model
-70.1891870400,43.6486023700,-41.3147691906,-1437.00,Maine ADCIRC model
-70.1891880600,43.6486050100,-41.2858209312,-1436.00,Maine ADCIRC model
-70.1891890800,43.6486076500,-41.2568726717,-1435.00,Maine ADCIRC model
-70.1891901000,43.6486102900,-41.2279244123,-1434.00,Maine ADCIRC model
-70.1891911200,43.6486129400,-41.1988618155,-1433.00,Maine ADCIRC model
-70.1891921400,43.6486155800,-41.1699135560,-1432.00,Maine ADCIRC model
-70.1891931600,43.6486182200,-41.1409652966,-1431.00,Maine ADCIRC model
-70.1891941800,43.6486208600,-41.1120170371,-1430.00,Maine ADCIRC model
-70.1891952000,43.6486235100,-41.0829544403,-1429.00,Maine ADCIRC model
-70.1891962200,43.6486261500,-41.0540061809,-1428.00,Maine ADCIRC model
-70.1891972400,43.6486287900,-41.0250579215,-1427.00,Maine ADCIRC model
-70.1891982600,43.6486314300,-40.9961096620,-1426.00,Maine ADCIRC model
-70.1891992800,43.6486340700,-40.9671614026,-1425.00,Maine ADCIRC model
-70.1892003000,43.6486367200,-40.9380988058,-1424.00,Maine ADCIRC model
-70.1892013200,43.6486393600,-40.9091505464,-1423.00,Maine ADCIRC model
-70.1892023400,43.6486420000,-40.8802022869,-1422.00,Maine ADCIRC model
-70.1892033600,43.6486446400,-40.8512540275,-1421.00,Maine ADCIRC model
-70.1892043800,43.6486472900,-40.8221914307,-1420.00,Maine ADCIRC model
-70.1892054000,43.6486499300,-40.7932431713,-1419.00,Maine ADCIRC model
-70.1892064200,43.6486525700,-40.7642949118,-1418.00,Maine ADCIRC model
-70.1892074400,43.6486552100,-40.7353466524,-1417.00,Maine ADCIRC model
-70.1892084600,43.6486578600,-40.7062840556,-1416.00,Maine ADCIRC model
-70.1892094800,43.6486605000,-40.6773357961,-1415.00,Maine ADCIRC model
-70.1892105000,43.6486631400,-40.6483875367,-1414.00,Maine ADCIRC model
-70.1892115200,43.6486657800,-40.6194392772,-1413.00,Maine ADCIRC model
-70.1892125400,43.6486684200,-40.5904910178,-1412.00,Maine ADCIRC model
-70.1892135600,43.6486710700,-40.5614284210,-1411.00,Maine ADCIRC model
-70.1892145800,43.6486737100,-40.5324801616,-1410.00,Maine ADCIRC model
-70.1892156000,43.6486763500,-40.5035319021,-1409.00,Maine ADCIRC model
-70.1892166200,43.6486789900,-40.4745836427,-1408.00,Maine ADCIRC model
-70.1892176400,43.6486816400,-40.4455210459,-1407.00,Maine ADCIRC model
-70.1892186600,43.6486842800,-40.4165727865,-1406.00,Maine ADCIRC model
-70.1892196800,43.6486869200,-40.3876245270,-1405.00,Maine ADCIRC model
-70.1892207000,43.6486895600,-40.3586762676,-1404.00,Maine ADCIRC model
-70.1892217200,43.6486922100,-40.3296136708,-1403.00,Maine ADCIRC model
-70.1892227400,43.6486948500,-40.3006654114,-1402.00,Maine ADCIRC model
-70.1892237600,43.6486974900,-40.2717171519,-1401.00,Maine ADCIRC model
-70.1892247800,43.6487001300,-40.2427688925,-1400.00,Maine ADCIRC model
-70.1892258000,43.6487027800,-40.2137062957,-1399.00,Maine ADCIRC model
-70.1892268100,43.6487054200,-40.1847459107,-1398.00,Maine ADCIRC model
-70.1892278300,43.6487080600,-40.1557976513,-1397.00,Maine ADCIRC model
-70.1892288500,43.6487107000,-40.1268493918,-1396.00,Maine ADCIRC model
-70.1892298700,43.6487133400,-40.0979011324,-1395.00,Maine ADCIRC model
-70.1892308900,43.6487159900,-40.0688385356,-1394.00,Maine ADCIRC model
-70.1892319100,43.6487186300,-40.0398902762,-1393.00,Maine ADCIRC model
-70.1892329300,43.6487212700,-40.0109420167,-1392.00,Maine ADCIRC model
-70.1892339500,43.6487239100,-39.9819937572,-1391.00,Maine ADCIRC model
-70.1892349700,43.6487265600,-39.9529311604,-1390.00,Maine ADCIRC model
-70.1892359900,43.6487292000,-39.9239829010,-1389.00,Maine ADCIRC model
-70.1892370100,43.6487318400,-39.8950346416,-1388.00,Maine ADCIRC model
-70.1892380300,43.6487344800,-39.8660863821,-1387.00,Maine ADCIRC model
-70.1892390500,43.6487371300,-39.8370237853,-1386.00,Maine ADCIRC model
-70.1892400700,43.6487397700,-39.8080755259,-1385.00,Maine ADCIRC model
-70.1892410900,43.6487424100,-39.7791272665,-1384.00,Maine ADCIRC model
-70.1892421100,43.6487450500,-39.7501790070,-1383.00,Maine ADCIRC model
-70.1892431300,43.6487477000,-39.7211164102,-1382.00,Maine ADCIRC model
-70.1892441500,43.6487503400,-39.6921681508,-1381.00,Maine ADCIRC model
-70.1892451700,43.6487529800,-39.6632198914,-1380.00,Maine ADCIRC model
