X,Y,Z,STA,source
-70.1017567500,43.6978710800,-8.2597347412,-97.00,Maine ADCIRC model
-70.1017605200,43.6978713400,-8.2425491692,-96.00,Maine ADCIRC model
-70.1017642800,43.6978715900,-8.2254127652,-95.00,Maine ADCIRC model
-70.1017680500,43.6978718400,-8.2082310416,-94.00,Maine ADCIRC model
-70.1017718200,43.6978720900,-8.1910493180,-93.00,Maine ADCIRC model
-70.1017755800,43.6978723400,-8.1739129140,-92.00,Maine ADCIRC model
-70.1017793500,43.6978725900,-8.1567311903,-91.00,Maine ADCIRC model
-70.1017831200,43.6978728400,-8.1395494667,-90.00,Maine ADCIRC model
-70.1017868800,43.6978730900,-8.1224130627,-89.00,Maine ADCIRC model
-70.1017906500,43.6978733400,-8.1052313390,-88.00,Maine ADCIRC model
-70.1017944100,43.6978735900,-8.0880949351,-87.00,Maine ADCIRC model
-70.1017981800,43.6978738400,-8.0709132114,-86.00,Maine ADCIRC model
-70.1018019500,43.6978740900,-8.0537314878,-85.00,Maine ADCIRC model
-70.1018057100,43.6978743400,-8.0365950838,-84.00,Maine ADCIRC model
-70.1018094800,43.6978745900,-8.0194133601,-83.00,Maine ADCIRC model
-70.1018132500,43.6978748400,-8.0022316365,-82.00,Maine ADCIRC model
-70.1018170100,43.6978750900,-7.9850952325,-81.00,Maine ADCIRC model
-70.1018207800,43.6978753400,-7.9679135089,-80.00,Maine ADCIRC model
-70.1018245500,43.6978755900,-7.9507317852,-79.00,Maine ADCIRC model
-70.1018283100,43.6978758400,-7.9335953812,-78.00,Maine ADCIRC model
-70.1018320800,43.6978760900,-7.9164136576,-77.00,Maine ADCIRC model
-70.1018358500,43.6978763400,-7.8992319339,-76.00,Maine ADCIRC model
-70.1018396100,43.6978766000,-7.8820916816,-75.00,Maine ADCIRC model
-70.1018433800,43.6978768500,-7.8649099579,-74.00,Maine ADCIRC model
-70.1018471400,43.6978771000,-7.8477735540,-73.00,Maine ADCIRC model
-70.1018509100,43.6978773500,-7.8305918304,-72.00,Maine ADCIRC model
-70.1018546800,43.6978776000,-7.8134101067,-71.00,Maine ADCIRC model
-70.1018584400,43.6978778500,-7.7962737027,-70.00,Maine ADCIRC model
-70.1018622100,43.6978781000,-7.7790919791,-69.00,Maine ADCIRC model
-70.1018659800,43.6978783500,-7.7619102554,-68.00,Maine ADCIRC model
-70.1018697400,43.6978786000,-7.7447738514,-67.00,Maine ADCIRC model
-70.1018735100,43.6978788500,-7.7275921278,-66.00,Maine ADCIRC model
-70.1018772800,43.6978791000,-7.7104104042,-65.00,Maine ADCIRC model
-70.1018810400,43.6978793500,-7.6932740002,-64.00,Maine ADCIRC model
-70.1018848100,43.6978796000,-7.6760922765,-63.00,Maine ADCIRC model
-70.1018885800,43.6978798500,-7.6589105529,-62.00,Maine ADCIRC model
-70.1018923400,43.6978801000,-7.6417741489,-61.00,Maine ADCIRC model
-70.1018961100,43.6978803500,-7.6245924252,-60.00,Maine ADCIRC model
-70.1018998700,43.6978806000,-7.6074560213,-59.00,Maine ADCIRC model
-70.1019036400,43.6978808500,-7.5902742976,-58.00,Maine ADCIRC model
-70.1019074100,43.6978811000,-7.5730925740,-57.00,Maine ADCIRC model
-70.1019111700,43.6978813500,-7.5559561700,-56.00,Maine ADCIRC model
-70.1019149400,43.6978816100,-7.5387705980,-55.00,Maine ADCIRC model
-70.1019187100,43.6978818600,-7.5215888743,-54.00,Maine ADCIRC model
-70.1019224700,43.6978821100,-7.5044524703,-53.00,Maine ADCIRC model
-70.1019262400,43.6978823600,-7.4872707467,-52.00,Maine ADCIRC model
-70.1019300100,43.6978826100,-7.4700890231,-51.00,Maine ADCIRC model
-70.1019337700,43.6978828600,-7.4529526191,-50.00,Maine ADCIRC model
-70.1019375400,43.6978831100,-7.4357708955,-49.00,Maine ADCIRC model
-70.1019413100,43.6978833600,-7.4185891718,-48.00,Maine ADCIRC model
-70.1019450700,43.6978836100,-7.4014527678,-47.00,Maine ADCIRC model
-70.1019488400,43.6978838600,-7.3842710441,-46.00,Maine ADCIRC model
-70.1019526000,43.6978841100,-7.3671346402,-45.00,Maine ADCIRC model
-70.1019563700,43.6978843600,-7.3499529166,-44.00,Maine ADCIRC model
-70.1019601400,43.6978846100,-7.3327711929,-43.00,Maine ADCIRC model
-70.1019639000,43.6978848600,-7.3156347889,-42.00,Maine ADCIRC model
-70.1019676700,43.6978851100,-7.2984530653,-41.00,Maine ADCIRC model
-70.1019714400,43.6978853600,-7.2563392063,-40.00,Maine ADCIRC model
-70.1019752000,43.6978856100,-7.1113611337,-39.00,Maine ADCIRC model
-70.1019789700,43.6978858600,-6.9660112217,-38.00,Maine ADCIRC model
-70.1019827400,43.6978861100,-6.8206613103,-37.00,Maine ADCIRC model
-70.1019865000,43.6978863600,-6.6756832377,-36.00,Maine ADCIRC model
-70.1019902700,43.6978866200,-6.5301266628,-35.00,Maine ADCIRC model
-70.1019940400,43.6978868700,-6.3847767514,-34.00,Maine ADCIRC model
-70.1019978000,43.6978871200,-6.2397986783,-33.00,Maine ADCIRC model
-70.1020015700,43.6978873700,-6.0944487668,-32.00,Maine ADCIRC model
-70.1020053400,43.6978876200,-5.9490988547,-31.00,Maine ADCIRC model
-70.1020091000,43.6978878700,-5.8041207821,-30.00,Maine ADCIRC model
-70.1020128700,43.6978881200,-5.6587708706,-29.00,Maine ADCIRC model
-70.1020166300,43.6978883700,-5.5137927981,-28.00,Maine ADCIRC model
-70.1020204000,43.6978886200,-5.3684428861,-27.00,Maine ADCIRC model
-70.1020241700,43.6978888700,-5.2230929741,-26.00,Maine ADCIRC model
