X,Y,Z,STA,source
-70.4107485200,43.3869125300,-35.8360075406,-4163.50,Maine ADCIRC model
-70.4107510900,43.3869145300,-35.8593715273,-4162.50,Maine ADCIRC model
-70.4107536600,43.3869165300,-35.8827355139,-4161.50,Maine ADCIRC model
-70.4107562400,43.3869185300,-35.9061565630,-4160.50,Maine ADCIRC model
-70.4107588100,43.3869205300,-35.9295205496,-4159.50,Maine ADCIRC model
-70.4107613800,43.3869225300,-35.9528845362,-4158.50,Maine ADCIRC model
-70.4107639600,43.3869245300,-35.9763055853,-4157.50,Maine ADCIRC model
-70.4107665300,43.3869265300,-35.9996695719,-4156.50,Maine ADCIRC model
-70.4107691000,43.3869285400,-36.0230770533,-4155.50,Maine ADCIRC model
-70.4107716800,43.3869305400,-36.0464981023,-4154.50,Maine ADCIRC model
-70.4107742500,43.3869325400,-36.0698620890,-4153.50,Maine ADCIRC model
-70.4107768300,43.3869345400,-36.0932831381,-4152.50,Maine ADCIRC model
-70.4107794000,43.3869365400,-36.1166471247,-4151.50,Maine ADCIRC model
-70.4107819700,43.3869385400,-36.1400111113,-4150.50,Maine ADCIRC model
-70.4107845500,43.3869405400,-36.1634321604,-4149.50,Maine ADCIRC model
-70.4107871200,43.3869425400,-36.1867961470,-4148.50,Maine ADCIRC model
-70.4107896900,43.3869445400,-36.2101601337,-4147.50,Maine ADCIRC model
-70.4107922700,43.3869465500,-36.2336246774,-4146.50,Maine ADCIRC model
-70.4107948400,43.3869485500,-36.2569886640,-4145.50,Maine ADCIRC model
-70.4107974100,43.3869505500,-36.2803526507,-4144.50,Maine ADCIRC model
-70.4107999900,43.3869525500,-36.3037736997,-4143.50,Maine ADCIRC model
-70.4108025600,43.3869545500,-36.3271376863,-4142.50,Maine ADCIRC model
-70.4108051300,43.3869565500,-36.3505016730,-4141.50,Maine ADCIRC model
-70.4108077100,43.3869585500,-36.3739227221,-4140.50,Maine ADCIRC model
-70.4108102800,43.3869605500,-36.3972867087,-4139.50,Maine ADCIRC model
-70.4108128600,43.3869625500,-36.4207077577,-4138.50,Maine ADCIRC model
-70.4108154300,43.3869645500,-36.4440717444,-4137.50,Maine ADCIRC model
-70.4108180000,43.3869665600,-36.4674792258,-4136.50,Maine ADCIRC model
-70.4108205800,43.3869685600,-36.4909002749,-4135.50,Maine ADCIRC model
-70.4108231500,43.3869705600,-36.5142642615,-4134.50,Maine ADCIRC model
-70.4108257200,43.3869725600,-36.5376282481,-4133.50,Maine ADCIRC model
-70.4108283000,43.3869745600,-36.5610492972,-4132.50,Maine ADCIRC model
-70.4108308700,43.3869765600,-36.5844132838,-4131.50,Maine ADCIRC model
-70.4108334400,43.3869785600,-36.6077772705,-4130.50,Maine ADCIRC model
-70.4108360200,43.3869805600,-36.6311983195,-4129.50,Maine ADCIRC model
-70.4108385900,43.3869825600,-36.6545623061,-4128.50,Maine ADCIRC model
