X,Y,Z,STA,source
-70.5756614000,43.3164992317,5.2165356000,4264.50,2011USACEMaine
-70.5756845360,43.3165049600,4.9868768000,4271.00,2011USACEMaine
-70.5756987700,43.3165084800,5.2165356000,4275.00,2011USACEMaine
-70.5757290257,43.3165159686,5.0524936000,4283.50,2011USACEMaine
-70.5757699586,43.3165261000,4.9212600000,4295.00,2011USACEMaine
-70.5757877500,43.3165305000,4.2650920000,4300.00,2011USACEMaine
-70.5757966500,43.3165327050,4.6259844000,4302.50,2011USACEMaine
-70.5758108900,43.3165362300,4.6916012000,4306.50,2011USACEMaine
-70.5758251250,43.3165397500,4.3963256000,4310.50,2011USACEMaine
-70.5758447000,43.3165445980,4.0354332000,4316.00,2011USACEMaine
-70.5758589400,43.3165481200,0.7545932000,4320.00,2011USACEMaine
-70.5758696167,43.3165507600,4.7572180000,4323.00,2011USACEMaine
-70.5759034279,43.3165591300,4.8556432000,4332.50,2011USACEMaine
-70.5759479200,43.3165701400,4.9212600000,4345.00,2011USACEMaine
-70.5759781700,43.3165776300,5.2493440000,4353.50,2011USACEMaine
-70.5760048671,43.3165842314,5.1181104000,4361.00,2011USACEMaine
-70.5760262200,43.3165895200,4.8884516000,4367.00,2011USACEMaine
-70.5760475786,43.3165948014,5.3149608000,4373.00,2011USACEMaine
-70.5760707100,43.3166005300,5.3805776000,4379.50,2011USACEMaine
-70.5760831700,43.3166036100,5.3149608000,4383.00,2011USACEMaine
-70.5760956300,43.3166066925,5.2493440000,4386.50,2011USACEMaine
-70.5761169800,43.3166119800,4.1994752000,4392.50,2011USACEMaine
-70.5761383400,43.3166172625,4.4947508000,4398.50,2011USACEMaine
-70.5761507900,43.3166203500,3.9698164000,4402.00,2011USACEMaine
-70.5761757100,43.3166265127,4.0354332000,4409.00,2011USACEMaine
-70.5762148600,43.3166362000,3.9041996000,4420.00,2011USACEMaine
-70.5762415550,43.3166428100,4.1338584000,4427.50,2011USACEMaine
-70.5762611300,43.3166476500,4.0682416000,4433.00,2011USACEMaine
-70.5762878250,43.3166542600,4.6587928000,4440.50,2011USACEMaine
-70.5763074000,43.3166591000,4.9540684000,4446.00,2011USACEMaine
-70.5763145200,43.3166608600,4.8556432000,4448.00,2011USACEMaine
-70.5763180800,43.3166617500,4.3635172000,4449.00,2011USACEMaine
-70.5763287600,43.3166643900,4.2979004000,4452.00,2011USACEMaine
-70.5763483300,43.3166692300,4.1994752000,4457.50,2011USACEMaine
-70.5763661300,43.3166736400,4.0354332000,4462.50,2011USACEMaine
-70.5763839250,43.3166780400,4.7900264000,4467.50,2011USACEMaine
-70.5764017200,43.3166824400,4.1338584000,4472.50,2011USACEMaine
-70.5764141800,43.3166855300,4.3635172000,4476.00,2011USACEMaine
-70.5764248600,43.3166881700,3.9698164000,4479.00,2011USACEMaine
-70.5764426500,43.3166925729,4.0682416000,4484.00,2011USACEMaine
