X,Y,Z,STA,source
-69.9003472500,43.7888726100,-10.2449143311,-1574.50,Maine ADCIRC model
-69.9003436600,43.7888717200,-10.2513374048,-1573.50,Maine ADCIRC model
-69.9003400800,43.7888708300,-10.2577414363,-1572.50,Maine ADCIRC model
-69.9003365000,43.7888699400,-10.2641454678,-1571.50,Maine ADCIRC model
-69.9003329100,43.7888690500,-10.2705685415,-1570.50,Maine ADCIRC model
-69.9003293300,43.7888681600,-10.2769725730,-1569.50,Maine ADCIRC model
-69.9003257500,43.7888672700,-10.2833766045,-1568.50,Maine ADCIRC model
-69.9003221600,43.7888663900,-10.2898043197,-1567.50,Maine ADCIRC model
-69.9003185800,43.7888655000,-10.2962083512,-1566.50,Maine ADCIRC model
-69.9003149900,43.7888646100,-10.3026314249,-1565.50,Maine ADCIRC model
-69.9003114100,43.7888637200,-10.3090354564,-1564.50,Maine ADCIRC model
-69.9003078300,43.7888628300,-10.3154394879,-1563.50,Maine ADCIRC model
-69.9003042400,43.7888619400,-10.3218625616,-1562.50,Maine ADCIRC model
-69.9003006600,43.7888610500,-10.3282665931,-1561.50,Maine ADCIRC model
-69.9002970800,43.7888601600,-10.3346706246,-1560.50,Maine ADCIRC model
-69.9002934900,43.7888592700,-10.3410936983,-1559.50,Maine ADCIRC model
-69.9002899100,43.7888583800,-10.3474977298,-1558.50,Maine ADCIRC model
-69.9002863300,43.7888574900,-10.3539017613,-1557.50,Maine ADCIRC model
-69.9002827400,43.7888566000,-10.3603248350,-1556.50,Maine ADCIRC model
-69.9002791600,43.7888557100,-10.3667288665,-1555.50,Maine ADCIRC model
-69.9002755800,43.7888548200,-10.3731328980,-1554.50,Maine ADCIRC model
-69.9002719900,43.7888539300,-10.3795559717,-1553.50,Maine ADCIRC model
-69.9002684100,43.7888530400,-10.3859600032,-1552.50,Maine ADCIRC model
-69.9002648300,43.7888521500,-10.3923640347,-1551.50,Maine ADCIRC model
-69.9002612400,43.7888512600,-10.3987871084,-1550.50,Maine ADCIRC model
-69.9002576600,43.7888503700,-10.4051911399,-1549.50,Maine ADCIRC model
-69.9002540800,43.7888494800,-10.4115951714,-1548.50,Maine ADCIRC model
-69.9002504900,43.7888485900,-10.4180182451,-1547.50,Maine ADCIRC model
-69.9002469100,43.7888477000,-10.4244222766,-1546.50,Maine ADCIRC model
-69.9002433200,43.7888468100,-10.4308453503,-1545.50,Maine ADCIRC model
-69.9002397400,43.7888459200,-10.4372493818,-1544.50,Maine ADCIRC model
-69.9002361600,43.7888450300,-10.4436534133,-1543.50,Maine ADCIRC model
-69.9002325700,43.7888441400,-10.4500764871,-1542.50,Maine ADCIRC model
-69.9002289900,43.7888432600,-10.4564851600,-1541.50,Maine ADCIRC model
-69.9002254100,43.7888423700,-10.4628891915,-1540.50,Maine ADCIRC model
-69.9002218200,43.7888414800,-10.4693122652,-1539.50,Maine ADCIRC model
-69.9002182400,43.7888405900,-10.4757162967,-1538.50,Maine ADCIRC model
-69.9002146600,43.7888397000,-10.4821203282,-1537.50,Maine ADCIRC model
