header
IE0.0    -6.5279       1       1 9.0347  11.2956 12.8      56.14   56.14
IF633.2  7.7406     0.00 9.5331     0.00    0.00    0.00    0.00    0.00
IF636.5  7.7765     0.00 9.5524     0.00    0.00    0.00    0.00    0.00
IF639.8  7.9735     0.00 9.5659     0.00    0.00    0.00    0.00    0.00
IF643.0  8.2007     0.00 9.5833     0.00    0.00    0.00    0.00    0.00
IF646.3  8.4729     0.00 9.6159     0.00    0.00    0.00    0.00    0.00
IF649.6  9.1546     0.00 9.7148     0.00    0.00    0.00    0.00    0.00
IF652.3  9.7148     0.00 9.7148     0.00    0.00    0.00    0.00    0.00
AS711.9  9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF712.5  8.9961     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF719.0  8.7008     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF724.5  9.0617     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF729.5  8.9633     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF733.0  8.8976     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF737.5  8.832      0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF746.4  9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
AS747.7  9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF757.0  8.832      0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF764.5  9.2913     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF770.0  9.2585     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF776.0  9.4226     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF785.5  8.7336     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF794.0  9.1601     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF798.0  8.7664     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF802.5  8.9633     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF810.5  8.4055     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF817.0  8.1759     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF823.5  8.7664     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF836.0  8.1759     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF846.5  8.7008     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF850.0  8.4055     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF853.5  8.5367     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF859.0  8.1102     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF868.5  8.7992     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF880.5  8.6024     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF888.0  8.3071     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF890.0  8.0446     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF893.0  8.2743     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF900.0  8.4711     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF909.5  7.9134     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF919.0  8.2415     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF924.5  8.0774     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF927.0  8.2415     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF931.0  8.1759     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF935.5  8.2743     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF944.5  7.9429     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF960.5  8.3727     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF972.5  8.1759     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF979.5  8.6024     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF984.5  8.6352     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF988.0  8.4055     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF993.0  8.4383     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF998.5  8.3399     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1004.0 8.4383     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1011.0 8.3071     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1018.5 8.668      0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1024.0 8.4383     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1029.0 8.4055     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1035.0 8.1759     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1042.5 8.7336     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1050.5 8.2415     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1056.5 8.2743     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1063.5 8.4711     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1072.0 8.4055     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1080.0 8.668      0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1086.0 8.7008     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1092.0 8.7664     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1106.0 7.9134     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1118.5 9.1503     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1124.0 8.9206     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1137.5 9.2159     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1149.5 7.6181     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1158.5 9.3898     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1172.5 8.7664     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1183.5 8.7631     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1188.9 9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
AS1190.1 9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1192.0 9.2881     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1198.6 9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
AS1199.4 9.5673     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1207.0 9.2552     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1216.5 9.4193     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1226.5 8.6975     0.00 9.5673     0.00    0.00    0.00    0.00    0.00
IF1231.0 9.0289     0.00 9.5672     0.00    0.00    0.00    0.00    0.00
IF1236.5 8.7992     0.00 9.5672     0.00    0.00    0.00    0.00    0.00
IF1241.5 9.0617     0.00 9.5671     0.00    0.00    0.00    0.00    0.00
IF1248.5 9.2585     0.00 9.567      0.00    0.00    0.00    0.00    0.00
IF1261.5 9.0289     0.00 9.5669     0.00    0.00    0.00    0.00    0.00
IF1272.5 9.0617     0.00 9.5667     0.00    0.00    0.00    0.00    0.00
IF1284.5 9.357      0.00 9.5666     0.00    0.00    0.00    0.00    0.00
IF1299.5 9.0551     0.00 9.5664     0.00    0.00    0.00    0.00    0.00
IF1306.0 9.3832     0.00 9.5663     0.00    0.00    0.00    0.00    0.00
IF1328.0 9.0617     0.00 9.566      0.00    0.00    0.00    0.00    0.00
IF1350.0 9.3143     0.00 9.5656     0.00    0.00    0.00    0.00    0.00
IF1363.0 8.3727     0.00 9.5654     0.00    0.00    0.00    0.00    0.00
IF1374.0 8.2087     0.00 9.5652     0.00    0.00    0.00    0.00    0.00
IF1379.5 8.7336     0.00 9.565      0.00    0.00    0.00    0.00    0.00
IF1386.0 9.2913     0.00 9.5648     0.00    0.00    0.00    0.00    0.00
IF1391.5 8.2087     0.00 9.5646     0.00    0.00    0.00    0.00    0.00
IF1400.0 8.668      0.00 9.5644     0.00    0.00    0.00    0.00    0.00
IF1418.5 9.2585     0.00 9.5638     0.00    0.00    0.00    0.00    0.00
IF1431.5 8.435      0.00 9.5634     0.00    0.00    0.00    0.00    0.00
IF1436.0 7.9101     0.00 9.5633     0.00    0.00    0.00    0.00    0.00
IF1443.0 7.5492     0.00 9.5631     0.00    0.00    0.00    0.00    0.00
IF1455.5 7.3196     0.00 9.5627     0.00    0.00    0.00    0.00    0.00
IF1466.5 7.4836     0.00 9.5623     0.00    0.00    0.00    0.00    0.00
IF1480.0 5.9088     0.00 9.5619     0.00    0.00    0.00    0.00    0.00
IF1492.0 6.4633     0.00 9.5616     0.00    0.00    0.00    0.00    0.00
IF1496.0 6.437      0.00 9.5614     0.00    0.00    0.00    0.00    0.00
IF1501.0 6.6962     0.00 9.5613     0.00    0.00    0.00    0.00    0.00
IF1504.0 6.5682     0.00 9.5612     0.00    0.00    0.00    0.00    0.00
IF1513.0 7.29       0.00 9.5612     0.00    0.00    0.00    0.00    0.00
IF1523.5 6.2402     0.00 9.5613     0.00    0.00    0.00    0.00    0.00
IF1530.5 6.437      0.00 9.5614     0.00    0.00    0.00    0.00    0.00
IF1538.0 6.273      0.00 9.5615     0.00    0.00    0.00    0.00    0.00
IF1547.5 6.9291     0.00 9.5615     0.00    0.00    0.00    0.00    0.00
IF1554.5 7.815      0.00 9.5616     0.00    0.00    0.00    0.00    0.00
IF1560.5 6.9619     0.00 9.5617     0.00    0.00    0.00    0.00    0.00
