X,Y,Z,STA,source
-70.3636478000,43.4337327500,-33.8495828234,-1380.00,Maine ADCIRC model
-70.3636509300,43.4337342800,-33.8334649266,-1379.00,Maine ADCIRC model
-70.3636540500,43.4337358100,-33.8173786702,-1378.00,Maine ADCIRC model
-70.3636571800,43.4337373400,-33.8012607734,-1377.00,Maine ADCIRC model
-70.3636603000,43.4337388700,-33.7851745169,-1376.00,Maine ADCIRC model
-70.3636634300,43.4337404000,-33.7690566201,-1375.00,Maine ADCIRC model
-70.3636665600,43.4337419300,-33.7529387233,-1374.00,Maine ADCIRC model
-70.3636696800,43.4337434500,-33.7368930843,-1373.00,Maine ADCIRC model
-70.3636728100,43.4337449800,-33.7207751875,-1372.00,Maine ADCIRC model
-70.3636759300,43.4337465100,-33.7046889311,-1371.00,Maine ADCIRC model
-70.3636790600,43.4337480400,-33.6885710343,-1370.00,Maine ADCIRC model
-70.3636821900,43.4337495700,-33.6724531374,-1369.00,Maine ADCIRC model
-70.3636853100,43.4337511000,-33.6563668810,-1368.00,Maine ADCIRC model
-70.3636884400,43.4337526300,-33.6434314176,-1367.00,Maine ADCIRC model
-70.3636915600,43.4337541600,-33.6372175915,-1366.00,Maine ADCIRC model
-70.3636946900,43.4337556900,-33.6309893395,-1365.00,Maine ADCIRC model
-70.3636978200,43.4337572100,-33.6247722836,-1364.00,Maine ADCIRC model
-70.3637009400,43.4337587400,-33.6185584574,-1363.00,Maine ADCIRC model
-70.3637040700,43.4337602700,-33.6123302055,-1362.00,Maine ADCIRC model
-70.3637071900,43.4337618000,-33.6061163793,-1361.00,Maine ADCIRC model
-70.3637103200,43.4337633300,-33.5998881274,-1360.00,Maine ADCIRC model
-70.3637134500,43.4337648600,-33.5936598754,-1359.00,Maine ADCIRC model
-70.3637165700,43.4337663900,-33.5874460493,-1358.00,Maine ADCIRC model
-70.3637197000,43.4337679200,-33.5812177973,-1357.00,Maine ADCIRC model
-70.3637228300,43.4337694400,-33.5750007414,-1356.00,Maine ADCIRC model
-70.3637259500,43.4337709700,-33.5687869152,-1355.00,Maine ADCIRC model
-70.3637290800,43.4337725000,-33.5625586632,-1354.00,Maine ADCIRC model
-70.3637322000,43.4337740300,-33.5563448371,-1353.00,Maine ADCIRC model
-70.3637353300,43.4337755600,-33.5501165851,-1352.00,Maine ADCIRC model
-70.3637384600,43.4337770900,-33.5438883332,-1351.00,Maine ADCIRC model
-70.3637415800,43.4337786200,-33.5376745070,-1350.00,Maine ADCIRC model
-70.3637447100,43.4337801500,-33.5314462551,-1349.00,Maine ADCIRC model
-70.3637478300,43.4337816800,-33.5252324289,-1348.00,Maine ADCIRC model
-70.3637509600,43.4337832000,-33.5190153730,-1347.00,Maine ADCIRC model
-70.3637540900,43.4337847300,-33.5127871210,-1346.00,Maine ADCIRC model
-70.3637572100,43.4337862600,-33.5065732948,-1345.00,Maine ADCIRC model
-70.3637603400,43.4337877900,-33.5003450429,-1344.00,Maine ADCIRC model
-70.3637634600,43.4337893200,-33.4941312167,-1343.00,Maine ADCIRC model
-70.3637665900,43.4337908500,-33.4879029648,-1342.00,Maine ADCIRC model
-70.3637697200,43.4337923800,-33.4816747129,-1341.00,Maine ADCIRC model
-70.3637728400,43.4337939100,-33.4754608867,-1340.00,Maine ADCIRC model
-70.3637759700,43.4337954300,-33.4692438307,-1339.00,Maine ADCIRC model
