header
IE0.0    -22.504       1       1 8.8908  29.7769 14.0299   56.14   56.14
OF711.9  -14.513    0.00 9.4068     0.00    0.00    0.00    0.00    0.00
OF715.2  -14.537    0.00 9.4084     0.00    0.00    0.00    0.00    0.00
OF718.5  -14.561    0.00 9.4099     0.00    0.00    0.00    0.00    0.00
OF721.8  -14.585    0.00 9.4114     0.00    0.00    0.00    0.00    0.00
OF725.1  -14.609    0.00 9.4126     0.00    0.00    0.00    0.00    0.00
OF728.3  -14.633    0.00 9.4141     0.00    0.00    0.00    0.00    0.00
OF731.6  -14.657    0.00 9.4155     0.00    0.00    0.00    0.00    0.00
OF734.9  -14.681    0.00 9.4166     0.00    0.00    0.00    0.00    0.00
OF738.2  -14.705    0.00 9.418      0.00    0.00    0.00    0.00    0.00
OF741.5  -14.729    0.00 9.4194     0.00    0.00    0.00    0.00    0.00
OF744.7  -14.753    0.00 9.4207     0.00    0.00    0.00    0.00    0.00
OF748.0  -14.777    0.00 9.4217     0.00    0.00    0.00    0.00    0.00
OF751.3  -14.801    0.00 9.423      0.00    0.00    0.00    0.00    0.00
OF754.6  -14.824    0.00 9.4243     0.00    0.00    0.00    0.00    0.00
OF757.9  -14.848    0.00 9.4255     0.00    0.00    0.00    0.00    0.00
OF761.2  -14.872    0.00 9.4265     0.00    0.00    0.00    0.00    0.00
OF764.4  -14.896    0.00 9.4277     0.00    0.00    0.00    0.00    0.00
OF767.7  -14.920    0.00 9.4288     0.00    0.00    0.00    0.00    0.00
OF771.0  -14.944    0.00 9.43       0.00    0.00    0.00    0.00    0.00
OF774.3  -14.968    0.00 9.4309     0.00    0.00    0.00    0.00    0.00
OF777.6  -14.992    0.00 9.432      0.00    0.00    0.00    0.00    0.00
OF780.8  -15.016    0.00 9.4331     0.00    0.00    0.00    0.00    0.00
OF784.1  -15.037    0.00 9.434      0.00    0.00    0.00    0.00    0.00
OF787.4  -14.981    0.00 9.4346     0.00    0.00    0.00    0.00    0.00
OF790.7  -14.916    0.00 9.435      0.00    0.00    0.00    0.00    0.00
OF794.0  -14.851    0.00 9.4354     0.00    0.00    0.00    0.00    0.00
OF797.2  -14.786    0.00 9.4358     0.00    0.00    0.00    0.00    0.00
OF800.5  -14.720    0.00 9.4363     0.00    0.00    0.00    0.00    0.00
OF803.8  -14.655    0.00 9.4367     0.00    0.00    0.00    0.00    0.00
OF807.1  -14.590    0.00 9.4372     0.00    0.00    0.00    0.00    0.00
OF810.4  -14.525    0.00 9.4377     0.00    0.00    0.00    0.00    0.00
OF813.6  -14.460    0.00 9.4382     0.00    0.00    0.00    0.00    0.00
OF816.9  -14.395    0.00 9.4386     0.00    0.00    0.00    0.00    0.00
OF820.2  -14.330    0.00 9.4392     0.00    0.00    0.00    0.00    0.00
OF823.5  -14.265    0.00 9.4397     0.00    0.00    0.00    0.00    0.00
OF826.8  -14.200    0.00 9.4402     0.00    0.00    0.00    0.00    0.00
OF830.1  -14.135    0.00 9.4408     0.00    0.00    0.00    0.00    0.00
